X_pos,Y_pos,Z_pos,X_pos_ref,Y_pos_ref,Z_pos_ref,X_vel,Y_vel,Z_vel,X_vel_ref,Y_vel_ref,Z_vel_ref,X_pos_err,X_pos_err_upper,X_pos_err_lower,Y_pos_err,Y_pos_err_upper,Y_pos_err_lower,Z_pos_err,Z_pos_err_upper,Z_pos_err_lower,X_vel_err,X_vel_err_upper,X_vel_err_lower,Y_vel_err,Y_vel_err_upper,Y_vel_err_lower,Z_vel_err,Z_vel_err_upper,Z_vel_err_lower
[328.82195927],[-74.30517143],[211.67923092],322.50812379281183,-106.97285265413194,218.19463176236928,[7.5958224],[9.07004205],[2.85636026],4.56382316320896,-0.48350724520207156,4.453301261676686,[-14.859514],24.237635252224536,-24.237635252224536,[-41.11951032],24.237635252224536,-24.237635252224536,[5.77436907],24.237635252224536,-24.237635252224536,[-4.53905501],4.300097786268923,-4.300097786268923,[-9.04719539],,,[2.85410146],,
[328.98072797],[-74.12886113],[211.72783652],322.599400256076,-106.98252279903598,218.28369778760282,[7.93843517],[8.81551541],[2.43028044],4.56382316320896,-0.48350724520207156,4.453301261676686,[-14.94781097],24.30017334885607,-24.30017334885607,[-41.30004238],24.30017334885607,-24.30017334885607,[5.83324582],24.30017334885607,-24.30017334885607,[-4.41484833],4.305327045820665,-4.305327045820665,[-9.02660306],,,[2.9438376],,
[329.13041666],[-73.94487903],[211.77161879],322.6906767193402,-106.99219294394001,218.37276381283635,[7.48443458],[9.19910464],[2.18911307],4.56382316320896,-0.48350724520207156,4.453301261676686,[-15.04606088],24.362854874209823,-24.362854874209823,[-41.47048838],24.362854874209823,-24.362854874209823,[5.89716312],24.362854874209823,-24.362854874209823,[-4.91249558],4.310549961602915,-4.310549961602915,[-8.52230019],,,[3.19586491],,
[329.28231603],[-73.76540566],[211.82350954],325.3158982137171,-94.33360587100856,215.53983238172992,[7.59496859],[8.97366874],[2.5945375],4.890019816116031,1.1472870506036292,4.07715032771482,[-12.6018699],21.467170649747004,-21.467170649747004,[-28.9852453],21.467170649747004,-21.467170649747004,[3.04538491],21.467170649747004,-21.467170649747004,[-4.16150581],4.046707423103937,-4.046707423103937,[-7.51991233],,,[3.13481109],,
[329.44004876],[-73.5875881],[211.87045747],325.41369861003943,-94.31066012999649,215.6213753882842,[7.88663605],[8.89087768],[2.34739688],4.890019816116031,1.1472870506036292,4.07715032771482,[-12.6925338],21.522532012957754,-21.522532012957754,[-29.12602483],21.522532012957754,-21.522532012957754,[3.10409619],21.522532012957754,-21.522532012957754,[-4.53319494],4.052263684436701,-4.052263684436701,[-7.03897691],,,[2.93556401],,
[329.59494771],[-73.40319431],[211.91249036],325.51149900636176,-94.28771438898443,215.7029183948385,[7.74494791],[9.21968962],[2.10164457],4.890019816116031,1.1472870506036292,4.07715032771482,[-12.77158646],21.57805532166877,-21.57805532166877,[-29.2795863],21.57805532166877,-21.57805532166877,[3.17664694],21.57805532166877,-21.57805532166877,[-3.95263293],4.057812337726389,-4.057812337726389,[-7.67807328],,,[3.62753755],,
[329.75608783],[-73.22775458],[211.95309506],325.6092994026841,-94.26476864797236,215.78446140139278,[8.05700592],[8.77198642],[2.03023487],4.890019816116031,1.1472870506036292,4.07715032771482,[-12.84265641],21.633740161007278,-21.633740161007278,[-29.44179629],21.633740161007278,-21.633740161007278,[3.23814775],21.633740161007278,-21.633740161007278,[-3.55349772],4.0633534141401615,-4.0633534141401615,[-8.11049963],,,[3.07504063],,
[329.90814451],[-73.04358644],[211.98908555],325.7070997990064,-94.2418229069603,215.86600440794706,[7.60283386],[9.20840694],[1.79952451],4.890019816116031,1.1472870506036292,4.07715032771482,[-12.92422464],21.689586116745865,-21.689586116745865,[-29.59524809],21.689586116745865,-21.689586116745865,[3.30059506],21.689586116745865,-21.689586116745865,[-4.0784113],4.068886944632955,-4.068886944632955,[-7.67259004],,,[3.12236561],,
[330.05962572],[-72.86411958],[212.03204195],325.80490019532874,-94.21887716594823,215.94754741450134,[7.57406041],[8.97334311],[2.14781978],4.890019816116031,1.1472870506036292,4.07715032771482,[-12.99895285],21.745592775324965,-21.745592775324965,[-29.7530562],21.745592775324965,-21.745592775324965,[3.37563069],21.745592775324965,-21.745592775324965,[-3.73641054],4.074412959949506,-4.074412959949506,[-7.89040533],,,[3.75178114],,
[330.23039279],[-72.69611568],[212.05538165],325.90270059165107,-94.19593142493616,216.02909042105563,[8.53835338],[8.4001952],[1.16698515],4.890019816116031,1.1472870506036292,4.07715032771482,[-13.06402573],21.801759723874817,-21.801759723874817,[-29.92221028],21.801759723874817,-21.801759723874817,[3.45710372],21.801759723874817,-21.801759723874817,[-3.25364406],4.079931490626343,-4.079931490626343,[-8.45770425],,,[4.07365156],,
[330.39777796],[-72.52300726],[212.07834534],326.0005009879734,-94.1729856839241,216.1106334276099,[8.36925876],[8.65542109],[1.14818444],4.890019816116031,1.1472870506036292,4.07715032771482,[-13.12072374],21.858086550236955,-21.858086550236955,[-30.09530163],21.858086550236955,-21.858086550236955,[3.54082068],21.858086550236955,-21.858086550236955,[-2.83490055],4.085442566993752,-4.085442566993752,[-8.65456724],,,[4.18584832],,
[330.55990876],[-72.34253696],[212.08252784],326.0983013842957,-94.15003994291203,216.1921764341642,[8.10653983],[9.02351457],[0.20912488],4.890019816116031,1.1472870506036292,4.07715032771482,[-13.18014341],21.914572842985184,-21.914572842985184,[-30.26677506],21.914572842985184,-21.914572842985184,[3.62382922],21.914572842985184,-21.914572842985184,[-2.97098337],4.090946219177722,-4.090946219177722,[-8.57367143],,,[4.15042663],,
[330.71422955],[-72.15457065],[212.08545071],326.19610178061805,-94.12709420189996,216.27371944071848,[7.71603986],[9.39831553],[0.14614385],4.890019816116031,1.1472870506036292,4.07715032771482,[-13.24580728],21.971218191446106,-21.971218191446106,[-30.43102312],21.971218191446106,-21.971218191446106,[3.6918801],21.971218191446106,-21.971218191446106,[-3.28319358],4.096442477101869,-4.096442477101869,[-8.21240296],,,[3.40254438],,
[330.87233131],[-71.97242645],[212.07267891],326.2939021769404,-94.1041484608879,216.35526244727276,[7.90508763],[9.10721035],[-0.63859037],4.890019816116031,1.1472870506036292,4.07715032771482,[-13.31520935],22.02802218571916,-22.02802218571916,[-30.59015507],22.02802218571916,-22.02802218571916,[3.74235786],22.02802218571916,-22.02802218571916,[-3.47010365],4.101931370489333,-4.101931370489333,[-7.95659766],,,[2.52388779],,
[331.02841205],[-71.79086871],[212.05481689],326.3917025732627,-94.08120271987583,216.43680545382705,[7.80403697],[9.07788677],[-0.89310098],4.890019816116031,1.1472870506036292,4.07715032771482,[-13.37717489],22.084984416696184,-22.084984416696184,[-30.75253289],22.084984416696184,-22.084984416696184,[3.79181571],22.084984416696184,-22.084984416696184,[-3.09827685],4.107412928864651,-4.107412928864651,[-8.11889116],,,[2.47289233],,
[331.19352098],[-71.61354779],[212.04790502],326.48950296958503,-94.05825697886377,216.51834846038133,[8.25544649],[8.86604609],[-0.34559325],4.890019816116031,1.1472870506036292,4.07715032771482,[-13.43563343],22.142104476080533,-22.142104476080533,[-30.91887723],22.142104476080533,-22.142104476080533,[3.83765836],22.142104476080533,-22.142104476080533,[-2.92292684],4.112887181555616,-4.112887181555616,[-8.31721685],,,[2.29213274],,
[331.34814204],[-71.4287395],[212.03118469],326.58730336590736,-94.0353112378517,216.59989146693562,[7.73105298],[9.24041469],[-0.83601666],4.890019816116031,1.1472870506036292,4.07715032771482,[-13.49460625],22.19938195640573,-22.19938195640573,[-31.08080651],22.19938195640573,-22.19938195640573,[3.86134314],22.19938195640573,-22.19938195640573,[-2.94864123],4.118354157695097,-4.118354157695097,[-8.09646394],,,[1.18423888],,
[331.49644706],[-71.23659682],[212.01120959],326.6851037622297,-94.01236549683964,216.6814344734899,[7.41525141],[9.60713366],[-0.99875491],4.890019816116031,1.1472870506036292,4.07715032771482,[-13.5592263],22.25681645105368,-22.25681645105368,[-31.23968579],22.25681645105368,-22.25681645105368,[3.89333695],22.25681645105368,-22.25681645105368,[-3.2310024],4.123813886222861,-4.123813886222861,[-7.94396392],,,[1.59969067],,
[331.64641024],[-71.04788454],[211.98850804],326.782904158552,-93.98941975582757,216.76297748004419,[7.49815881],[9.43561394],[-1.13507755],4.890019816116031,1.1472870506036292,4.07715032771482,[-13.62888422],22.314407554272414,-22.314407554272414,[-31.39223998],22.314407554272414,-22.314407554272414,[3.92162712],22.314407554272414,-22.314407554272414,[-3.48289613],4.129266395887348,-4.129266395887348,[-7.6277098],,,[1.41450825],,
[331.806928],[-70.86667929],[211.97387878],326.88070455487434,-93.9664740148155,216.84452048659847,[8.02588803],[9.06026264],[-0.73146316],4.890019816116031,1.1472870506036292,4.07715032771482,[-13.68402791],22.37215486119342,-22.37215486119342,[-31.56016396],22.37215486119342,-22.37215486119342,[3.95146245],22.37215486119342,-22.37215486119342,[-2.75718438],4.134711715247448,-4.134711715247448,[-8.3961989],,,[1.49176651],,
[331.97263962],[-70.68798267],[211.9749307],326.97850495119667,-93.94352827380344,216.92606349315275,[8.28558098],[8.93483127],[0.05259597],4.890019816116031,1.1472870506036292,4.07715032771482,[-13.73895895],22.430057967848533,-22.430057967848533,[-31.72013212],22.430057967848533,-22.430057967848533,[3.95880753],22.430057967848533,-22.430057967848533,[-2.74655225],4.140149872674235,-4.140149872674235,[-7.99840772],,,[0.36725435],,
[332.12852812],[-70.50102652],[211.96146747],327.076305347519,-93.92058253279137,217.00760649970704,[7.7944251],[9.34780711],[-0.67316107],4.890019816116031,1.1472870506036292,4.07715032771482,[-13.77775603],22.4881164711864,-22.4881164711864,[-31.89239497],22.4881164711864,-22.4881164711864,[3.96537189],22.4881164711864,-22.4881164711864,[-1.9398539],4.145580896352704,-4.145580896352704,[-8.61314266],,,[0.32821786],,
[332.28700614],[-70.31970463],[211.92864768],327.1741057438413,-93.8976367917793,217.08914950626132,[7.92390104],[9.06609456],[-1.64098967],4.890019816116031,1.1472870506036292,4.07715032771482,[-13.83734055],22.546329969088525,-22.546329969088525,[-32.04480069],22.546329969088525,-22.546329969088525,[3.95899929],22.546329969088525,-22.546329969088525,[-2.97922605],4.151004814283463,-4.151004814283463,[-7.62028599],,,[-0.31863009],,
[332.45107188],[-70.14277888],[211.89766508],327.27190614016365,-93.87469105076724,217.1706925128156,[8.20328684],[8.84628748],[-1.54912992],4.890019816116031,1.1472870506036292,4.07715032771482,[-13.90328468],22.604698060384884,-22.604698060384884,[-32.1866545],22.604698060384884,-22.604698060384884,[3.9459152],22.604698060384884,-22.604698060384884,[-3.29720618],4.156421654284426,-4.156421654284426,[-7.0926903],,,[-0.6542047],,
[332.62440477],[-69.97274181],[211.87037476],327.369706536486,-93.85174530975517,217.2522355193699,[8.66664437],[8.50185368],[-1.36451603],4.890019816116031,1.1472870506036292,4.07715032771482,[-13.97431753],22.663220344869163,-22.663220344869163,[-32.31924024],22.663220344869163,-22.663220344869163,[3.9284831],22.663220344869163,-22.663220344869163,[-3.55164243],4.161831443992474,-4.161831443992474,[-6.62928733],,,[-0.87160485],,
[332.80189112],[-69.80900314],[211.84589602],327.4675069328083,-93.82879956874311,217.33377852592417,[8.87431772],[8.18693341],[-1.22393697],4.890019816116031,1.1472870506036292,4.07715032771482,[-14.03651545],22.721896423313556,-22.721896423313556,[-32.4539457],22.721896423313556,-22.721896423313556,[3.904155],22.721896423313556,-22.721896423313556,[-3.10989634],4.167234210865102,-4.167234210865102,[-6.73527304],,,[-1.21640506],,
[332.97169206],[-69.63750696],[211.83455512],327.56530732913063,-93.80585382773104,217.41532153247846,[8.49004672],[8.57480891],[-0.56704525],4.890019816116031,1.1472870506036292,4.07715032771482,[-14.08657786],22.780725897483205,-22.780725897483205,[-32.60387954],22.780725897483205,-22.780725897483205,[3.88427445],22.780725897483205,-22.780725897483205,[-2.50312063],4.172629982182039,-4.172629982182039,[-7.49669167],,,[-0.99402714],,
[333.14968542],[-69.47703523],[211.82271407],327.66310772545296,-93.78290808671898,217.49686453903274,[8.89966814],[8.02358665],[-0.59205244],4.890019816116031,1.1472870506036292,4.07715032771482,[-14.14232524],22.8397083701502,-22.8397083701502,[-32.75348319],22.8397083701502,-22.8397083701502,[3.87359038],22.8397083701502,-22.8397083701502,[-2.78736858],4.178018785046865,-4.178018785046865,[-7.48018278],,,[-0.53420383],,
[333.32543834],[-69.3141431],[211.80731537],327.7609081217753,-93.75996234570691,217.57840754558703,[8.78764605],[8.14460629],[-0.76993491],4.890019816116031,1.1472870506036292,4.07715032771482,[-14.20554217],22.898843445107236,-22.898843445107236,[-32.89018079],22.898843445107236,-22.898843445107236,[3.85517163],22.898843445107236,-22.898843445107236,[-3.16084651],4.183400646388591,-4.183400646388591,[-6.83487974],,,[-0.92093733],,
[333.50331099],[-69.15226088],[211.80127538],327.8587085180976,-93.73701660469484,217.6599505521413,[8.8936324],[8.09411127],[-0.30199966],4.890019816116031,1.1472870506036292,4.07715032771482,[-14.27299476],22.95813072718088,-22.95813072718088,[-33.02413063],22.95813072718088,-22.95813072718088,[3.83268538],22.95813072718088,-22.95813072718088,[-3.37262956],4.188775592963233,-4.188775592963233,[-6.697492],,,[-1.12431257],,
[333.69038726],[-68.99839966],[211.81273362],327.95650891441994,-93.71407086368278,217.7414935586956,[9.35381389],[7.69306116],[0.5729122],4.890019816116031,1.1472870506036292,4.07715032771482,[-14.34309599],23.01756982224443,-23.01756982224443,[-33.1635444],23.01756982224443,-23.01756982224443,[3.81732376],23.01756982224443,-23.01756982224443,[-3.5050618],4.194143651355361,-4.194143651355361,[-6.97068872],,,[-0.768081],,
[333.8738174],[-68.84134713],[211.81869867],328.05430931074227,-93.69112512267071,217.82303656524988,[9.17150667],[7.85262629],[0.29825242],4.890019816116031,1.1472870506036292,4.07715032771482,[-14.39247816],23.077160337230463,-23.077160337230463,[-33.31566176],23.077160337230463,-23.077160337230463,[3.79939555],23.077160337230463,-23.077160337230463,[-2.46910808],4.199504847979638,-4.199504847979638,[-7.60586815],,,[-0.89641067],,
[334.07240335],[-68.70244821],[211.83546831],328.1521097070646,-93.66817938165865,217.90457957180416,[9.92929773],[6.94494624],[0.838482],4.890019816116031,1.1472870506036292,4.07715032771482,[-14.44370624],23.136901880142958,-23.136901880142958,[-33.47027955],23.136901880142958,-23.136901880142958,[3.78982671],23.136901880142958,-23.136901880142958,[-2.56140422],4.20485920908233,-4.20485920908233,[-7.7308893],,,[-0.47844193],,
[334.27257224],[-68.56682728],[211.85491298],328.2499101033869,-93.64523364064658,217.98612257835845,[10.00844443],[6.78104608],[0.97223361],4.890019816116031,1.1472870506036292,4.07715032771482,[-14.49636558],23.1967940600691,-23.1967940600691,[-33.61658302],23.1967940600691,-23.1967940600691,[3.7702688],23.1967940600691,-23.1967940600691,[-2.63296717],4.210206760742811,-4.210206760742811,[-7.31517371],,,[-0.97789548],,
[334.47916009],[-68.4424339],[211.88616769],328.34771049970925,-93.62228789963451,218.06766558491273,[10.32939225],[6.21966942],[1.56273543],4.890019816116031,1.1472870506036292,4.07715032771482,[-14.53513351],23.25683648719073,-23.25683648719073,[-33.77544602],23.25683648719073,-23.25683648719073,[3.74932723],23.25683648719073,-23.25683648719073,[-1.93839634],4.215547528875042,-4.215547528875042,[-7.94314973],,,[-1.04707832],,
[334.69126178],[-68.32495722],[211.90935276],328.4455108960316,-93.59934215862245,218.14920859146702,[10.60508442],[5.87383359],[1.15925342],4.890019816116031,1.1472870506036292,4.07715032771482,[-14.56342023],23.317028772795425,-23.317028772795425,[-33.93060326],23.317028772795425,-23.317028772795425,[3.71082002],23.317028772795425,-23.317028772795425,[-1.41433591],4.220881539229036,-4.220881539229036,[-7.75786201],,,[-1.92536078],,
[334.88698988],[-68.18131775],[211.93353022],328.5433112923539,-93.57639641761038,218.2307515980213,[9.78640533],[7.18197361],[1.20887323],4.890019816116031,1.1472870506036292,4.07715032771482,[-14.59796525],23.377370529287244,-23.377370529287244,[-34.08414291],23.377370529287244,-23.377370529287244,[3.67793348],23.377370529287244,-23.377370529287244,[-1.72725127],4.226208817392306,-4.226208817392306,[-7.67698275],,,[-1.6443268],,
[335.08373999],[-68.03614355],[211.96378532],328.64111168867623,-93.55345067659832,218.31229460457558,[9.83750528],[7.25871008],[1.512755],4.890019816116031,1.1472870506036292,4.07715032771482,[-14.63952805],23.43786137019716,-23.43786137019716,[-34.2188973],23.43786137019716,-23.43786137019716,[3.62593722],23.43786137019716,-23.43786137019716,[-2.07813964],4.2315293887913,-4.2315293887913,[-6.73771931],,,[-2.59981312],,
[335.27339029],[-67.88433086],[211.99231381],328.73891208499856,-93.53050493558625,218.39383761112987,[9.48251504],[7.59063428],[1.42642433],4.890019816116031,1.1472870506036292,4.07715032771482,[-14.70262877],23.498500910193137,-23.498500910193137,[-34.33103568],23.498500910193137,-23.498500910193137,[3.57290133],23.498500910193137,-23.498500910193137,[-3.15503637],4.236843278692814,-4.236843278692814,[-5.60691886],,,[-2.6517945],,
[335.46649714],[-67.73667768],[212.02880697],328.8367124813209,-93.50755919457418,218.47538061768415,[9.65534234],[7.38265927],[1.82465808],4.890019816116031,1.1472870506036292,4.07715032771482,[-14.76078828],23.559288765089864,-23.559288765089864,[-34.45220846],23.559288765089864,-23.559288765089864,[3.52465073],23.559288765089864,-23.559288765089864,[-2.90797542],4.242150512205392,-4.242150512205392,[-6.05863899],,,[-2.41253008],,
[335.65445692],[-67.58644673],[212.07228073],328.9345128776432,-93.48461345356212,218.55692362423844,[9.3979895],[7.51154733],[2.17368768],4.890019816116031,1.1472870506036292,4.07715032771482,[-14.81806853],23.62022455185822,-23.62022455185822,[-34.57498954],23.62022455185822,-23.62022455185822,[3.47853692],23.62022455185822,-23.62022455185822,[-2.86401228],4.247451114280713,-4.247451114280713,[-6.13905427],,,[-2.30569008],,
[335.83244949],[-67.42367059],[212.11993444],329.03231327396554,-93.46166771255005,218.63846663079272,[8.89962841],[8.13880709],[2.38268591],4.890019816116031,1.1472870506036292,4.07715032771482,[-14.86422355],23.68130788863438,-23.68130788863438,[-34.69289208],23.68130788863438,-23.68130788863438,[3.41618169],23.68130788863438,-23.68130788863438,[-2.30775114],4.252745109714956,-4.252745109714956,[-5.89512685],,,[-3.11776173],,
[336.00632167],[-67.25907003],[212.17144719],329.13011367028787,-93.43872197153799,218.720009637347,[8.69360899],[8.23002811],[2.57563719],4.890019816116031,1.1472870506036292,4.07715032771482,[-14.91694447],23.742538394728616,-23.742538394728616,[-34.81416434],23.742538394728616,-23.742538394728616,[3.36435088],23.742538394728616,-23.742538394728616,[-2.63604598],4.258032523150154,-4.258032523150154,[-6.06361309],,,[-2.59154042],,
[336.16603812],[-67.08041277],[212.21054824],329.2279140666102,-93.41577623052592,218.8015526439013,[7.98582226],[8.93286273],[1.95505255],4.890019816116031,1.1472870506036292,4.07715032771482,[-14.96812802],23.80391569063381,-23.80391569063381,[-34.94765334],23.80391569063381,-23.80391569063381,[3.32348415],23.80391569063381,-23.80391569063381,[-2.55917751],4.263313379075536,-4.263313379075536,[-6.67444984],,,[-2.04333679],,
[336.33760119],[-66.91188405],[212.25035431],329.3257144629325,-93.39283048951386,218.88309565045557,[8.57815368],[8.42643639],[1.99030361],4.890019816116031,1.1472870506036292,4.07715032771482,[-15.0321411],23.865439398033658,-23.865439398033658,[-35.08355278],23.865439398033658,-23.865439398033658,[3.29995964],23.865439398033658,-23.865439398033658,[-3.20065375],4.268587701828846,-4.268587701828846,[-6.79497222],,,[-1.1762255],,
[336.51175016],[-66.74175206],[212.27209445],329.42351485925485,-93.36988474850179,218.96463865700986,[8.70744847],[8.50659912],[1.08700674],4.890019816116031,1.1472870506036292,4.07715032771482,[-15.09499569],23.927109139810568,-23.927109139810568,[-35.21181401],23.927109139810568,-23.927109139810568,[3.26414553],23.927109139810568,-23.927109139810568,[-3.14272996],4.273855515597651,-4.273855515597651,[-6.41306138],,,[-1.79070529],,
[336.67420572],[-66.55958563],[212.2932301],329.5213152555772,-93.34693900748972,219.04618166356414,[8.12277799],[9.10832178],[1.05678286],4.890019816116031,1.1472870506036292,4.07715032771482,[-15.15580792],23.988924540053272,-23.988924540053272,[-35.33069542],23.988924540053272,-23.988924540053272,[3.21651614],23.988924540053272,-23.988924540053272,[-3.04061143],4.279116844420641,-4.279116844420641,[-5.94407036],,,[-2.38146962],,
[336.83682732],[-66.37411335],[212.31308328],329.6191156518995,-93.32399326647766,219.12772467011843,[8.13108],[9.27361386],[0.99265893],4.890019816116031,1.1472870506036292,4.07715032771482,[-15.22165224],24.050885224064174,-24.050885224064174,[-35.45413823],24.050885224064174,-24.050885224064174,[3.18212919],24.050885224064174,-24.050885224064174,[-3.29221567],4.284371712188902,-4.284371712188902,[-6.17214061],,,[-1.71934718],,
[337.01133197],[-66.20121303],[212.35504827],329.71691604822183,-93.30104752546559,219.2092676766727,[8.7252323],[8.64501622],[2.09824927],4.890019816116031,1.1472870506036292,4.07715032771482,[-15.28159179],24.11299081836638,-24.11299081836638,[-35.57691157],24.11299081836638,-24.11299081836638,[3.13786458],24.11299081836638,-24.11299081836638,[-2.99697743],4.289620142647186,-4.289620142647186,[-6.13866689],,,[-2.2132305],,
[337.18558023],[-66.0246161],[212.38827869],329.81471644454416,-93.27810178445353,219.290810683227,[8.71241333],[8.82984627],[1.66152134],4.890019816116031,1.1472870506036292,4.07715032771482,[-15.34027332],24.175240950710474,-24.175240950710474,[-35.69440111],24.175240950710474,-24.175240950710474,[3.08816043],24.175240950710474,-24.175240950710474,[-2.9340765],4.294862159395161,-4.294862159395161,[-5.8744773],,,[-2.4852077],,
[337.3676378],[-65.85334234],[212.42026269],329.9125168408665,-93.25515604344146,219.37235368978128,[9.10287817],[8.56368814],[1.5991998],4.890019816116031,1.1472870506036292,4.07715032771482,[-15.40172533],24.237635250081034,-24.237635250081034,[-35.81216278],24.237635250081034,-24.237635250081034,[3.0423011],24.237635250081034,-24.237635250081034,[-3.0726006],4.300097785888649,-4.300097785888649,[-5.88808351],,,[-2.29296647],,
[337.54721123],[-65.68248042],[212.45045196],330.0103172371888,-93.2322103024294,219.45389669633556,[8.97867149],[8.54309581],[1.50946366],4.890019816116031,1.1472870506036292,4.07715032771482,[-15.4609818],24.30017334670284,-24.30017334670284,[-35.92489361],24.30017334670284,-24.30017334670284,[2.9915542],24.30017334670284,-24.30017334670284,[-2.96282361],4.305327045440853,-4.305327045440853,[-5.63654111],,,[-2.53734526],,
[337.7367376],[-65.52170456],[212.47560069],330.10811763351114,-93.20926456141733,219.53543970288985,[9.47631875],[8.03879295],[1.25743635],4.890019816116031,1.1472870506036292,4.07715032771482,[-15.5194866],24.36285487204688,-24.36285487204688,[-36.02264768],24.36285487204688,-24.36285487204688,[2.92722936],24.36285487204688,-24.36285487204688,[-2.92523992],4.310549961223563,-4.310549961223563,[-4.88770376],,,[-3.21624183],,
[337.91776811],[-65.34836057],[212.49444747],346.2952498015913,-77.9006609707303,222.11576945221518,[9.05152562],[8.66719938],[0.94233924],6.961211616520356,3.11502130154411,4.398821027654708,[0.51937385],21.467170648272067,-21.467170648272067,[-20.83046982],21.467170648272067,-21.467170648272067,[5.35149691],21.467170648272067,-21.467170648272067,[-0.45237464],4.046707422823838,-4.046707422823838,[-2.70626543],,,[-3.40428882],,
[338.10623241],[-65.1846353],[212.5172792],346.43447403392173,-77.83836054469941,222.20374587276828,[9.42321475],[8.18626396],[1.14158631],6.961211616520356,3.11502130154411,4.398821027654708,[0.51070676],21.522532011475413,-21.522532011475413,[-20.88356047],21.522532011475413,-21.522532011475413,[5.27899281],21.522532011475413,-21.522532011475413,[-0.43335415],4.052263684156985,-4.052263684156985,[-2.65453247],,,[-3.62520496],,
[338.28308546],[-65.00812809],[212.52627146],346.57369826625217,-77.77606011866852,222.29172229332138,[8.84265275],[8.82536033],[0.44961277],6.961211616520356,3.11502130154411,4.398821027654708,[0.50539987],21.578055320179036,-21.578055320179036,[-20.94907206],21.578055320179036,-21.578055320179036,[5.21576435],21.578055320179036,-21.578055320179036,[-0.26534485],4.057812337447056,-4.057812337447056,[-3.27557956],,,[-3.16142288],,
[338.45195581],[-64.82297236],[212.54631365],346.7129224985826,-77.71375969263764,222.3796987138745,[8.44351754],[9.25778668],[1.0021097],6.961211616520356,3.11502130154411,4.398821027654708,[0.48575158],21.633740159510154,-21.633740159510154,[-21.01752495],21.633740159510154,-21.633740159510154,[5.16707368],21.633740159510154,-21.633740159510154,[-0.98241447],4.063353413861209,-4.063353413861209,[-3.42264433],,,[-2.43453351],,
[338.63132444],[-64.64657481],[212.56540935],346.85214673091303,-77.65145926660675,222.4676751344276,[8.96843112],[8.81987709],[0.95478472],6.961211616520356,3.11502130154411,4.398821027654708,[0.48452837],21.689586115241358,-21.689586115241358,[-21.10044022],21.689586115241358,-21.689586115241358,[5.11330371],21.689586115241358,-21.689586115241358,[-0.0611601],4.068886944354382,-4.068886944354382,[-4.14576363],,,[-2.6884985],,
[338.80385304],[-64.46582097],[212.57191673],346.99137096324347,-77.58915884057586,222.5556515549807,[8.62643036],[9.03769238],[0.32536918],6.961211616520356,3.11502130154411,4.398821027654708,[0.47486681],21.745592773813083,-21.745592773813083,[-21.17618046],21.745592773813083,-21.745592773813083,[5.05865168],21.745592773813083,-21.745592773813083,[-0.48307836],4.074412959671312,-4.074412959671312,[-3.78701162],,,[-2.73260177],,
[338.96672632],[-64.27372114],[212.5719867],347.1305951955739,-77.52685841454498,222.6436279755338,[8.14366387],[9.6049913],[0.00349877],6.961211616520356,3.11502130154411,4.398821027654708,[0.45315193],21.80175972235557,-21.80175972235557,[-21.23717047],21.80175972235557,-21.80175972235557,[5.00006172],21.80175972235557,-21.80175972235557,[-1.08574383],4.079931490348525,-4.079931490348525,[-3.04950043],,,[-2.9294979],,
[339.12122473],[-64.07768405],[212.56981274],347.26981942790434,-77.46455798851409,222.7316043960869,[7.72492037],[9.80185429],[-0.108698],6.961211616520356,3.11502130154411,4.398821027654708,[0.43569375],21.858086548710347,-21.858086548710347,[-21.30078648],21.858086548710347,-21.858086548710347,[4.93645052],21.858086548710347,-21.858086548710347,[-0.87290877],4.085442566716308,-4.085442566716308,[-3.18080069],,,[-3.18056016],,
[339.27844479],[-63.88326488],[212.56834722],347.4090436602348,-77.4022575624832,222.81958081664,[7.86100318],[9.72095848],[-0.07327631],6.961211616520356,3.11502130154411,4.398821027654708,[0.40978246],21.91457284145122,-21.91457284145122,[-21.36878126],21.91457284145122,-21.91457284145122,[4.8851174],21.91457284145122,-21.91457284145122,[-1.29556483],4.090946218900651,-4.090946218900651,[-3.39973886],,,[-2.56665602],,
[339.44190906],[-63.69607108],[212.58183934],347.5482678925652,-77.33995713645231,222.90755723719312,[8.1732134],[9.35969001],[0.67460595],6.961211616520356,3.11502130154411,4.398821027654708,[0.37213372],21.971218189904796,-21.971218189904796,[-21.42721924],21.971218189904796,-21.971218189904796,[4.83670993],21.971218189904796,-21.971218189904796,[-1.88243669],4.09644247682517,-4.09644247682517,[-2.92189897],,,[-2.42037316],,
[339.60911153],[-63.51399339],[212.61290459],347.68749212489564,-77.27765671042143,222.99553365774622,[8.36012346],[9.10388471],[1.55326254],6.961211616520356,3.11502130154411,4.398821027654708,[0.33426453],22.028022184170517,-22.028022184170517,[-21.49277855],22.028022184170517,-22.028022184170517,[4.79715158],22.028022184170517,-22.028022184170517,[-1.89345991],4.101931370213005,-4.101931370213005,[-3.27796548],,,[-1.97791758],,
[339.76887746],[-63.32866983],[212.64498975],347.8267163572261,-77.21535628439054,223.08351007829933,[7.98829666],[9.26617821],[1.604258],6.961211616520356,3.11502130154411,4.398821027654708,[0.30700884],22.084984415140205,-22.084984415140205,[-21.56405185],22.084984415140205,-22.084984415140205,[4.74836322],22.084984415140205,-22.084984415140205,[-1.36278414],4.107412928588691,-4.107412928588691,[-3.56366538],,,[-2.43941785],,
